10579	12789.500000000000000000
10580	18491.250000000000000000
10583	16003.384615384615384615
10588	12357.500000000000000000
10589	11925.888888888888888888
10590	10167.750000000000000000
10591	10817.500000000000000000
10594	7730.750000000000000000
10595	9331.125000000000000000
10596	2487.333333333333333333
10597	4381.333333333333333333
10598	11376.266666666666666666
1060	7569.857142857142857142
10601	13520.000000000000000000
10603	10355.666666666666666666
10604	15088.300000000000000000
10605	17960.142857142857142857
10606	17401.833333333333333333
10607	10575.125000000000000000
1062	7964.166666666666666666
1063	7857.000000000000000000
1066	1590.000000000000000000
1068	5309.428571428571428571
1069	6177.363636363636363636
1070	998.166666666666666666
10701	29665.714285714285714285
10703	29373.250000000000000000
10704	34332.833333333333333333
10705	44601.666666666666666666
10706	24691.000000000000000000
10707	20943.200000000000000000
10708	27119.500000000000000000
10709	18748.400000000000000000
1071	8106.333333333333333333
10710	26828.142857142857142857
1072	6813.800000000000000000
1073	21395.800000000000000000
1074	2699.000000000000000000
1075	21266.833333333333333333
1077	11103.571428571428571428
1079	3300.666666666666666666
1080	12174.800000000000000000
10801	20490.000000000000000000
10803	28006.000000000000000000
10804	23511.500000000000000000
10805	23892.000000000000000000
1081	5796.200000000000000000
1082	4265.727272727272727272
1083	4946.571428571428571428
1084	1082.800000000000000000
1085	13026.909090909090909090
1086	20902.000000000000000000
1088	5174.833333333333333333
1089	21031.900000000000000000
10901	26389.333333333333333333
10910	1168.333333333333333333
10911	1178.333333333333333333
10913	9690.200000000000000000
10914	14689.600000000000000000
10915	7178.400000000000000000
10916	7620.111111111111111111
10917	15338.750000000000000000
10918	14530.428571428571428571
10919	12991.000000000000000000
1092	4090.000000000000000000
10920	13672.600000000000000000
10921	12383.250000000000000000
10922	1927.500000000000000000
10923	11878.571428571428571428
10924	13425.333333333333333333
10925	13910.666666666666666666
10926	10539.800000000000000000
10927	13097.200000000000000000
10928	4163.333333333333333333
1093	1631.600000000000000000
10930	12963.000000000000000000
10931	12704.600000000000000000
10932	24239.000000000000000000
10933	13534.750000000000000000
1094	1715.000000000000000000
10940	8314.785714285714285714
10941	12230.500000000000000000
1095	9393.600000000000000000
10950	9492.666666666666666666
10952	31736.000000000000000000
10953	9879.500000000000000000
10954	27098.000000000000000000
10956	19986.000000000000000000
10958	11890.666666666666666666
1096	3708.857142857142857142
10960	7551.000000000000000000
10962	9437.000000000000000000
10963	14025.000000000000000000
10964	3102.666666666666666666
10965	18702.750000000000000000
10968	5425.200000000000000000
10969	8017.375000000000000000
1097	11338.500000000000000000
10970	17017.666666666666666666
10973	11486.000000000000000000
10974	9863.857142857142857142
10975	10825.200000000000000000
10976	3513.000000000000000000
10977	24441.333333333333333333
10979	3901.750000000000000000
1098	1317.571428571428571428
10980	6406.428571428571428571
10983	7783.833333333333333333
10984	8737.500000000000000000
10985	4399.000000000000000000
10986	4229.500000000000000000
10987	9809.625000000000000000
10988	6212.000000000000000000
10989	10006.250000000000000000
10990	11432.181818181818181818
10992	11014.666666666666666666
10993	9698.500000000000000000
10994	13429.333333333333333333
10996	5465.500000000000000000
10998	10407.444444444444444444
11001	26221.555555555555555555
11003	29305.666666666666666666
11004	17060.000000000000000000
11005	8015.800000000000000000
11010	27393.142857142857142857
11020	9820.285714285714285714
11021	12573.833333333333333333
11023	13180.000000000000000000
11024	8514.500000000000000000
1103	19267.000000000000000000
11030	16312.000000000000000000
1104	19033.555555555555555555
11040	18825.555555555555555555
11042	13500.000000000000000000
1105	19487.833333333333333333
11050	15323.000000000000000000
1106	22044.166666666666666666
1107	21513.750000000000000000
1108	18838.428571428571428571
1109	16444.125000000000000000
11096	21432.800000000000000000
11101	42861.777777777777777777
11102	37119.000000000000000000
11103	43965.000000000000000000
11104	47515.333333333333333333
11105	47823.800000000000000000
11106	34318.000000000000000000
11109	14503.500000000000000000
1118	15790.142857142857142857
1119	16175.833333333333333333
11201	32760.000000000000000000
11203	78310.500000000000000000
11204	77304.571428571428571428
11205	57535.285714285714285714
11206	65877.833333333333333333
11207	74895.666666666666666666
11208	52367.875000000000000000
11209	70079.666666666666666666
11210	82322.833333333333333333
11211	51350.714285714285714285
11212	79792.833333333333333333
11213	67106.500000000000000000
11214	66980.800000000000000000
11215	53953.285714285714285714
11216	61520.625000000000000000
11217	45576.833333333333333333
11218	82840.500000000000000000
11219	68387.714285714285714285
11220	66145.000000000000000000
11221	70870.500000000000000000
11222	46879.000000000000000000
11223	76953.428571428571428571
11224	73528.500000000000000000
11225	66986.666666666666666666
11226	76368.500000000000000000
11228	78204.000000000000000000
11229	79009.000000000000000000
11230	80298.714285714285714285
11231	45958.250000000000000000
11232	70893.000000000000000000
11233	73652.833333333333333333
11234	79827.666666666666666666
11235	74651.800000000000000000
11236	74847.833333333333333333
11237	75363.428571428571428571
11238	50023.666666666666666666
11239	73781.250000000000000000
1128	10752.000000000000000000
1129	10148.333333333333333333
11354	58469.000000000000000000
11355	61920.833333333333333333
11356	39155.333333333333333333
11357	34779.200000000000000000
11358	43883.857142857142857142
11360	31046.500000000000000000
11361	29944.333333333333333333
11362	16862.000000000000000000
11363	12113.500000000000000000
11364	26726.833333333333333333
11365	40487.000000000000000000
11366	35110.714285714285714285
11367	59482.750000000000000000
11368	67792.333333333333333333
11369	63717.500000000000000000
11370	54291.400000000000000000
11372	74253.333333333333333333
11373	68659.857142857142857142
11374	76082.833333333333333333
11375	58898.375000000000000000
11377	51126.555555555555555555
11378	62386.111111111111111111
11379	62562.800000000000000000
11385	59386.100000000000000000
11411	32764.142857142857142857
11412	34179.714285714285714285
11413	30348.000000000000000000
11414	38824.400000000000000000
11415	44504.250000000000000000
11416	45148.500000000000000000
11417	44335.000000000000000000
11418	48476.000000000000000000
11419	39222.666666666666666666
11420	34703.625000000000000000
11421	58661.000000000000000000
11422	20694.250000000000000000
11423	29970.375000000000000000
11426	19845.500000000000000000
11427	22321.142857142857142857
11428	23721.000000000000000000
11429	27991.000000000000000000
11430	25957.888888888888888888
11432	38624.833333333333333333
11433	45196.833333333333333333
11434	35223.000000000000000000
11435	43745.727272727272727272
11436	35060.600000000000000000
11501	20627.000000000000000000
11507	10647.250000000000000000
11509	16036.333333333333333333
1151	18509.250000000000000000
11510	33192.857142857142857142
11514	20283.400000000000000000
11516	12476.000000000000000000
11518	17903.000000000000000000
11520	31995.500000000000000000
11530	30233.181818181818181818
11542	12804.250000000000000000
11545	10186.500000000000000000
11547	12090.000000000000000000
11548	7941.500000000000000000
11549	28463.666666666666666666
11550	27996.285714285714285714
11552	27746.833333333333333333
11553	26161.555555555555555555
11554	35264.125000000000000000
11556	13025.500000000000000000
11557	15042.000000000000000000
11558	25408.000000000000000000
11559	18882.500000000000000000
11560	10595.833333333333333333
11561	11575.400000000000000000
11563	20988.125000000000000000
11565	24258.666666666666666666
11566	32266.000000000000000000
11568	13967.333333333333333333
11569	19339.000000000000000000
11570	28810.714285714285714285
11572	21975.500000000000000000
11575	30803.200000000000000000
11576	13790.636363636363636363
11577	12036.285714285714285714
11579	11386.500000000000000000
11580	25808.875000000000000000
11581	18866.375000000000000000
11590	25989.666666666666666666
11596	17086.500000000000000000
11598	11545.400000000000000000
11691	23773.750000000000000000
11692	30163.666666666666666666
11693	16954.666666666666666666
11694	12134.333333333333333333
11697	12243.500000000000000000
11701	35713.600000000000000000
11702	39419.400000000000000000
11703	34648.400000000000000000
11704	27292.750000000000000000
11705	20217.600000000000000000
11706	24227.800000000000000000
11709	5969.250000000000000000
11710	35061.750000000000000000
11713	18464.600000000000000000
11714	30666.125000000000000000
11715	19206.333333333333333333
11716	20972.000000000000000000
11717	39315.375000000000000000
11718	32823.000000000000000000
11719	11390.750000000000000000
11720	22998.125000000000000000
11721	19969.500000000000000000
11722	23712.625000000000000000
11724	19891.750000000000000000
11725	36960.571428571428571428
11726	30888.666666666666666666
11727	21464.571428571428571428
11729	39553.500000000000000000
11730	9986.600000000000000000
11731	31281.714285714285714285
11732	12644.500000000000000000
11733	18251.857142857142857142
11735	28411.100000000000000000
11738	25814.285714285714285714
11739	8480.333333333333333333
11740	29526.000000000000000000
11741	22674.000000000000000000
11742	28386.333333333333333333
11743	23734.700000000000000000
11746	33559.888888888888888888
11747	29958.428571428571428571
11749	23441.000000000000000000
11751	32944.833333333333333333
11752	15764.500000000000000000
11753	23171.833333333333333333
11754	25248.333333333333333333
11755	21073.000000000000000000
11756	34641.142857142857142857
11757	32997.200000000000000000
11758	28264.125000000000000000
11762	36087.333333333333333333
11763	20277.000000000000000000
11764	12137.666666666666666666
11765	5969.250000000000000000
11766	16936.833333333333333333
11767	22242.500000000000000000
11768	21503.333333333333333333
11769	9363.142857142857142857
11770	31340.000000000000000000
11771	9206.857142857142857142
11772	18548.444444444444444444
11776	21094.428571428571428571
11777	16196.750000000000000000
11778	10596.400000000000000000
11779	19920.363636363636363636
11780	19233.000000000000000000
11782	22892.625000000000000000
11783	34567.800000000000000000
11784	24949.400000000000000000
11786	10102.500000000000000000
11787	21792.500000000000000000
11788	29245.125000000000000000
11789	11268.000000000000000000
11790	16287.500000000000000000
11791	15837.000000000000000000
11792	9823.600000000000000000
11793	37134.833333333333333333
11794	10838.000000000000000000
11795	31290.000000000000000000
11796	9792.000000000000000000
11797	21538.800000000000000000
11798	33766.000000000000000000
11801	30855.285714285714285714
11803	23937.250000000000000000
11804	21539.200000000000000000
11901	5274.230769230769230769
11930	6689.000000000000000000
11931	9281.666666666666666666
11932	2519.750000000000000000
11933	10069.833333333333333333
11934	8802.200000000000000000
11935	2231.250000000000000000
11937	4353.833333333333333333
11939	1625.500000000000000000
11940	7258.000000000000000000
11941	7582.125000000000000000
11942	10007.400000000000000000
11944	2894.250000000000000000
11946	14359.000000000000000000
11947	7308.250000000000000000
11948	6774.000000000000000000
11949	9398.000000000000000000
11950	14877.800000000000000000
11951	18652.666666666666666666
11952	9059.000000000000000000
11953	16392.571428571428571428
11954	2334.500000000000000000
11955	11013.800000000000000000
11956	1826.500000000000000000
11957	734.333333333333333333
11958	3252.333333333333333333
11959	2932.333333333333333333
11960	1714.500000000000000000
11961	9637.222222222222222222
11962	4864.000000000000000000
11963	5561.142857142857142857
11964	6103.000000000000000000
11965	1672.000000000000000000
11967	11384.571428571428571428
11968	8462.000000000000000000
11970	5876.800000000000000000
11971	3584.000000000000000000
11972	6812.333333333333333333
11973	11797.800000000000000000
11975	5433.333333333333333333
11976	5294.500000000000000000
11977	6214.166666666666666666
11978	7687.200000000000000000
11980	12558.125000000000000000
12007	650.000000000000000000
12008	15465.200000000000000000
12009	8440.900000000000000000
1201	8281.375000000000000000
12010	8942.466666666666666666
12015	5566.000000000000000000
12017	1873.125000000000000000
12018	3693.666666666666666666
12019	17024.600000000000000000
12020	13369.625000000000000000
12022	2830.200000000000000000
12023	3342.125000000000000000
12024	632.750000000000000000
12025	9081.250000000000000000
12027	16393.000000000000000000
12028	3229.400000000000000000
12029	7623.857142857142857142
12031	2642.600000000000000000
12032	5595.000000000000000000
12033	7053.375000000000000000
12035	2740.400000000000000000
12036	1326.833333333333333333
12037	2500.285714285714285714
12040	1403.333333333333333333
12041	6295.500000000000000000
12042	2224.857142857142857142
12043	2312.636363636363636363
12045	2696.800000000000000000
12046	2671.000000000000000000
12047	22856.875000000000000000
12051	3585.857142857142857142
12052	13594.800000000000000000
12053	8745.888888888888888888
12054	8495.111111111111111111
12056	9924.250000000000000000
12057	3319.400000000000000000
12058	3254.500000000000000000
12059	3857.000000000000000000
12060	1501.909090909090909090
12061	7736.000000000000000000
12062	2830.857142857142857142
12063	5617.250000000000000000
12064	1374.500000000000000000
12065	16030.250000000000000000
12066	5225.666666666666666666
12067	4253.222222222222222222
12068	6217.800000000000000000
12069	6864.400000000000000000
12070	7821.333333333333333333
12071	1406.428571428571428571
12072	7053.000000000000000000
12074	12576.714285714285714285
12075	4399.666666666666666666
12076	1334.200000000000000000
12077	11089.714285714285714285
12078	9840.500000000000000000
12083	1292.000000000000000000
12084	16056.285714285714285714
12085	3821.500000000000000000
12086	9817.500000000000000000
12087	2199.600000000000000000
12089	3165.500000000000000000
12090	3483.900000000000000000
12092	2960.500000000000000000
12093	1121.700000000000000000
12094	10446.142857142857142857
12095	10291.625000000000000000
12106	4796.000000000000000000
12108	511.000000000000000000
12110	21638.500000000000000000
12115	2163.000000000000000000
12116	4903.142857142857142857
12117	9012.500000000000000000
12118	15988.700000000000000000
12120	1282.000000000000000000
12121	14283.857142857142857142
12122	1621.888888888888888888
12123	3836.818181818181818181
12124	1812.500000000000000000
12125	7109.375000000000000000
12130	4067.500000000000000000
12131	1539.714285714285714285
12132	3199.750000000000000000
12134	4701.181818181818181818
12136	2282.333333333333333333
12137	14889.166666666666666666
12138	6996.866666666666666666
12139	2799.272727272727272727
12140	14541.800000000000000000
12143	2051.000000000000000000
12144	13792.888888888888888888
12147	1763.833333333333333333
12148	18037.125000000000000000
12149	1775.333333333333333333
12150	13952.750000000000000000
12151	17780.250000000000000000
12153	3054.500000000000000000
12154	5367.833333333333333333
12155	1852.111111111111111111
12156	3976.250000000000000000
12157	3509.875000000000000000
12158	4637.600000000000000000
12159	14336.000000000000000000
12160	2177.142857142857142857
12161	3278.000000000000000000
12164	655.250000000000000000
12165	2180.400000000000000000
12166	1931.571428571428571428
12167	1135.875000000000000000
12168	3102.111111111111111111
12169	2834.000000000000000000
12170	11542.166666666666666666
12172	9136.000000000000000000
12173	4394.285714285714285714
12174	5539.500000000000000000
12175	1074.400000000000000000
12176	1460.666666666666666666
12177	1346.250000000000000000
12180	11189.785714285714285714
12182	20179.800000000000000000
12183	23364.500000000000000000
12184	2437.909090909090909090
12185	10013.875000000000000000
12186	5351.222222222222222222
12187	2971.428571428571428571
12188	17161.000000000000000000
12189	19145.428571428571428571
12190	1056.800000000000000000
12192	2646.500000000000000000
12193	2316.750000000000000000
12194	889.428571428571428571
12195	1202.500000000000000000
12196	6978.500000000000000000
12197	2196.222222222222222222
12198	14825.285714285714285714
1220	6497.333333333333333333
12202	11336.857142857142857142
12203	16281.800000000000000000
12204	17498.142857142857142857
12205	21276.444444444444444444
12206	16879.000000000000000000
12207	9927.600000000000000000
12208	15053.571428571428571428
12209	15594.500000000000000000
12210	13429.375000000000000000
12211	15951.142857142857142857
1222	1612.500000000000000000
12222	17612.000000000000000000
1223	6290.909090909090909090
1224	1931.666666666666666666
1225	3259.000000000000000000
1226	9274.285714285714285714
1229	524.333333333333333333
1230	1955.214285714285714285
12302	11771.545454545454545454
12303	17638.555555555555555555
12304	21781.000000000000000000
12305	18636.333333333333333333
12306	11716.111111111111111111
12307	16016.400000000000000000
12308	15378.142857142857142857
12309	17158.714285714285714285
1235	2069.250000000000000000
1236	2576.000000000000000000
1237	8795.666666666666666666
1238	2764.333333333333333333
1240	8747.714285714285714285
12401	5116.250000000000000000
12404	2958.600000000000000000
12405	1033.833333333333333333
12406	1262.142857142857142857
12407	947.666666666666666666
12409	1236.750000000000000000
12410	475.250000000000000000
12411	10094.250000000000000000
12412	896.666666666666666666
12413	2274.111111111111111111
12414	4355.416666666666666666
12416	487.571428571428571428
12417	10340.000000000000000000
12418	782.000000000000000000
12419	8409.400000000000000000
1242	3685.666666666666666666
12420	4494.250000000000000000
12421	984.833333333333333333
12422	865.857142857142857142
12423	1307.444444444444444444
12424	560.500000000000000000
12427	2808.900000000000000000
12428	3056.727272727272727272
12429	5588.000000000000000000
1243	1735.833333333333333333
12430	770.250000000000000000
12431	1848.833333333333333333
12432	9639.500000000000000000
12433	7368.166666666666666666
12434	1377.400000000000000000
12435	2523.200000000000000000
12436	3320.000000000000000000
12438	919.750000000000000000
12439	643.222222222222222222
1244	3072.000000000000000000
12440	6033.333333333333333333
12441	558.800000000000000000
12442	457.000000000000000000
12443	13513.333333333333333333
12444	773.000000000000000000
12446	5305.300000000000000000
12448	559.200000000000000000
12449	14387.000000000000000000
1245	2239.600000000000000000
12450	420.833333333333333333
12451	2730.750000000000000000
12452	767.333333333333333333
12453	9576.500000000000000000
12454	604.400000000000000000
12455	1161.500000000000000000
12456	9713.000000000000000000
12457	598.571428571428571428
12458	3614.600000000000000000
12459	966.250000000000000000
12460	600.600000000000000000
12461	5948.222222222222222222
12463	6411.800000000000000000
12464	743.444444444444444444
12465	479.333333333333333333
12466	10340.000000000000000000
12468	809.181818181818181818
12469	1212.428571428571428571
1247	3908.900000000000000000
12470	853.857142857142857142
12471	5828.500000000000000000
12472	7863.750000000000000000
12473	2429.428571428571428571
12474	961.000000000000000000
12475	14387.000000000000000000
12477	5922.538461538461538461
12480	477.500000000000000000
12481	1055.571428571428571428
12482	3953.000000000000000000
12483	3384.285714285714285714
12484	7582.333333333333333333
12485	612.200000000000000000
12486	4977.200000000000000000
12487	5841.000000000000000000
12489	4046.750000000000000000
12490	9802.333333333333333333
12491	6980.571428571428571428
12492	542.400000000000000000
12493	7139.200000000000000000
12494	1222.166666666666666666
12495	408.666666666666666666
12496	653.100000000000000000
12498	8888.000000000000000000
12501	2768.571428571428571428
12502	1846.714285714285714285
12503	1933.000000000000000000
12504	3482.750000000000000000
12507	3826.666666666666666666
12508	15203.200000000000000000
12512	17614.500000000000000000
12513	5071.500000000000000000
12514	5114.428571428571428571
12515	10384.600000000000000000
12516	1689.000000000000000000
12517	2840.666666666666666666
12518	8525.400000000000000000
12520	4489.500000000000000000
12521	3492.500000000000000000
12522	5199.500000000000000000
12523	5172.750000000000000000
12524	16887.166666666666666666
12525	8464.200000000000000000
12526	7262.400000000000000000
12527	11875.000000000000000000
12528	8532.571428571428571428
12529	3204.461538461538461538
1253	1127.428571428571428571
12530	5071.500000000000000000
12531	9750.500000000000000000
12533	15250.333333333333333333
12534	2940.769230769230769230
12538	14923.000000000000000000
1254	10917.200000000000000000
12540	15485.111111111111111111
12542	18764.600000000000000000
12543	16480.833333333333333333
12545	3998.600000000000000000
12546	1793.000000000000000000
12547	7382.666666666666666666
12548	8378.000000000000000000
12549	6470.111111111111111111
1255	2903.300000000000000000
12550	17117.857142857142857142
12553	12656.625000000000000000
1256	4477.714285714285714285
12561	3945.000000000000000000
12563	11670.000000000000000000
12564	5781.000000000000000000
12565	6407.750000000000000000
12566	5394.785714285714285714
12567	3031.375000000000000000
12569	15809.125000000000000000
1257	2409.428571428571428571
12570	8423.125000000000000000
12571	3654.444444444444444444
12572	5342.000000000000000000
12574	4726.000000000000000000
12575	13675.000000000000000000
12577	15755.000000000000000000
12578	6486.333333333333333333
1258	2706.285714285714285714
12580	6690.400000000000000000
12581	4196.000000000000000000
12582	13677.600000000000000000
12583	3849.600000000000000000
12585	5819.000000000000000000
12586	17904.500000000000000000
12589	11601.818181818181818181
1259	2216.625000000000000000
12590	23753.000000000000000000
12592	3278.000000000000000000
12594	4559.571428571428571428
1260	1765.333333333333333333
12601	29142.800000000000000000
12603	23254.000000000000000000
12604	21698.000000000000000000
1262	2944.500000000000000000
1264	3107.333333333333333333
1266	2621.818181818181818181
1267	5495.250000000000000000
1270	2267.571428571428571428
12701	1958.083333333333333333
12719	1268.500000000000000000
12720	1042.500000000000000000
12721	10668.875000000000000000
12722	4399.000000000000000000
12723	802.454545454545454545
12724	1796.000000000000000000
12725	1332.857142857142857142
12726	1083.800000000000000000
12729	3901.333333333333333333
12732	877.666666666666666666
12733	2073.200000000000000000
12734	3355.285714285714285714
12736	847.166666666666666666
12737	2013.300000000000000000
12738	2974.125000000000000000
12740	2426.900000000000000000
12741	779.600000000000000000
12742	3521.500000000000000000
12743	1028.333333333333333333
12745	813.666666666666666666
12746	4079.600000000000000000
12747	3307.777777777777777777
12748	1375.555555555555555555
12749	786.250000000000000000
12750	1312.750000000000000000
12751	4946.000000000000000000
12752	1068.666666666666666666
12754	2253.700000000000000000
12758	1786.076923076923076923
12759	3373.000000000000000000
12760	967.000000000000000000
12762	2247.250000000000000000
12763	1882.250000000000000000
12764	952.000000000000000000
12765	2621.428571428571428571
12766	1009.714285714285714285
12767	937.400000000000000000
12768	3319.750000000000000000
12769	1255.800000000000000000
12770	1748.400000000000000000
12771	10336.100000000000000000
12775	3844.600000000000000000
12776	1063.300000000000000000
12777	2747.200000000000000000
12778	1029.000000000000000000
12779	2573.111111111111111111
12780	3111.444444444444444444
12781	1692.666666666666666666
12783	1372.083333333333333333
12784	3549.500000000000000000
12785	10149.333333333333333333
12786	704.000000000000000000
12787	2824.000000000000000000
12788	2630.454545454545454545
12789	1462.857142857142857142
12790	6373.500000000000000000
12791	1795.000000000000000000
12792	1032.500000000000000000
12801	16271.333333333333333333
12803	14370.000000000000000000
12804	9789.272727272727272727
12808	801.600000000000000000
12809	4382.750000000000000000
12810	1234.833333333333333333
12811	832.333333333333333333
12812	453.714285714285714285
12814	1442.833333333333333333
12815	1564.142857142857142857
12816	2904.100000000000000000
12817	1713.666666666666666666
12819	2332.250000000000000000
12821	4676.250000000000000000
12822	8274.250000000000000000
12823	3505.750000000000000000
12824	2978.000000000000000000
12827	6091.333333333333333333
12828	11069.750000000000000000
12831	13949.750000000000000000
12832	2589.538461538461538461
12833	11664.500000000000000000
12834	5398.272727272727272727
12835	2835.000000000000000000
12836	1428.714285714285714285
12837	3641.000000000000000000
12838	3779.750000000000000000
12839	12204.000000000000000000
12841	1987.600000000000000000
12842	556.600000000000000000
12843	1168.857142857142857142
12844	10205.333333333333333333
12845	8035.200000000000000000
12846	6972.000000000000000000
12847	1577.727272727272727272
12849	3745.500000000000000000
12850	10008.888888888888888888
12851	749.166666666666666666
12852	497.000000000000000000
12853	729.272727272727272727
12855	635.750000000000000000
12856	837.333333333333333333
12857	858.333333333333333333
12858	1485.166666666666666666
12859	3834.400000000000000000
12860	1139.428571428571428571
12861	2670.750000000000000000
12862	1786.400000000000000000
12863	11520.000000000000000000
12864	601.000000000000000000
12865	3399.666666666666666666
12866	14460.625000000000000000
12870	1103.700000000000000000
12871	11740.000000000000000000
12872	533.000000000000000000
12873	3104.250000000000000000
12874	763.333333333333333333
12878	2087.166666666666666666
12883	1634.000000000000000000
12884	2285.000000000000000000
12885	1715.583333333333333333
12886	1451.600000000000000000
12887	2775.666666666666666666
12901	8728.166666666666666666
12903	17328.000000000000000000
12910	2836.000000000000000000
12911	3493.333333333333333333
12912	2568.454545454545454545
12913	2579.600000000000000000
12914	4185.285714285714285714
12916	1607.000000000000000000
12917	5572.250000000000000000
12918	2719.857142857142857142
12919	2420.000000000000000000
12920	3227.285714285714285714
12921	3038.500000000000000000
12922	1280.000000000000000000
12923	1574.000000000000000000
12924	3150.000000000000000000
12926	4786.800000000000000000
12927	1397.777777777777777777
12928	1661.000000000000000000
12929	2580.000000000000000000
12930	1384.285714285714285714
12932	918.555555555555555555
12933	545.500000000000000000
12934	1115.666666666666666666
12935	1647.000000000000000000
12936	1436.000000000000000000
12937	2158.857142857142857142
12939	1986.400000000000000000
12941	1469.625000000000000000
12942	1528.714285714285714285
12943	1375.500000000000000000
12944	1927.111111111111111111
12945	3803.750000000000000000
12946	2847.166666666666666666
12950	1897.000000000000000000
12952	1070.200000000000000000
12953	2916.400000000000000000
12955	1169.000000000000000000
12956	940.571428571428571428
12957	1737.666666666666666666
12958	2611.833333333333333333
12959	1798.500000000000000000
12960	956.666666666666666666
12961	828.500000000000000000
12962	8219.500000000000000000
12964	789.000000000000000000
12965	3767.333333333333333333
12966	3445.875000000000000000
12967	1605.857142857142857142
12969	3327.285714285714285714
12970	3361.000000000000000000
12972	5926.500000000000000000
